未発見,べゼリーです
未発見,今日も元気です
未発見,毎日が楽しいです
未発見,生まれてよかった
未発見,最高の気分です
未発見,気分は最高
未発見,調子は上々
未発見,今日は大吉
未発見,絶好調です
未発見,今日も元気です
未発見,おしゃべり大好き
未発見,僕の名前はべゼリー
顔発見,こんにちわです！
顔発見,おもしろいですね！
顔発見,すごいですね！
顔認識,これはいったい何ですか？
顔認識,なぜこれを作ったのですか？
顔認識,どんな原理なのですか？
顔認識,どうやって作ったのですか？
